brand,mileage,fuel_type,transmission,accident,clean_title,price,hp,engine_displacement,is_v_engine,age
Volkswagen,6400,2,0,0,1,41500.0,241.0,2.0,0,3
Toyota,36180,2,0,0,1,36990.0,270.0,4.0,1,4
GMC,142400,1,0,1,1,13500.0,320.0,5.3,0,11
Cadillac,83000,2,0,0,1,16500.0,272.0,2.0,0,9
Nissan,80000,2,0,0,1,14800.0,261.0,4.0,1,13
Ford,32437,2,0,0,1,51000.0,315.0,2.7,1,4
BMW,67500,2,0,0,1,18000.0,230.0,3.0,0,14
Toyota,25882,2,0,0,0,43837.0,264.74691358024694,3.5,0,4
Toyota,170000,2,0,1,1,11200.0,282.0,4.7,0,20
Ford,3763,0,0,0,1,92000.0,475.0,6.7,0,2
Land,46000,2,0,0,1,40000.0,380.0,3.0,1,7
Ford,190321,0,0,0,1,15900.0,350.0,6.4,0,17
Porsche,40950,2,0,0,1,39750.0,340.0,3.0,1,7
Mercedes-Benz,42000,2,0,0,1,45000.0,451.0,6.2,0,11
Nissan,135000,2,0,0,1,8500.0,260.0,3.5,1,11
Jeep,20655,2,0,0,0,42850.0,252.40404040404042,3.6,1,5
Ford,33000,0,0,0,1,59000.0,450.0,6.7,0,6
Ford,68000,2,0,0,1,12500.0,175.0,2.5,0,9
BMW,117000,2,0,0,1,17000.0,248.0,2.0,0,7
Acura,183455,2,0,1,1,7700.0,300.0,3.7,1,18
Chevrolet,51890,2,0,0,1,59980.0,362.9957627118644,5.3,1,4
Chevrolet,59528,2,0,0,1,68995.0,362.9957627118644,6.2,1,4
Cadillac,123000,2,2,0,1,15000.0,400.0,6.0,0,19
Kia,20000,2,0,0,1,29998.0,201.0,3.8,0,3
BMW,38352,2,0,0,0,37400.0,360.47076923076924,2.0,0,4
Porsche,13344,2,0,1,1,83499.0,321.0,3.0,0,4
Honda,44300,2,2,0,1,62000.0,237.0,2.2,0,17
Lexus,123500,3,0,1,1,9500.0,147.0,2.4,0,15
Lincoln,134000,1,0,0,1,21500.0,310.0,5.4,0,12
Ford,57000,2,0,1,1,37500.0,375.0,3.5,1,5
Kia,100312,2,0,0,0,19980.0,230.45454545454547,1.6,0,4
Tesla,61000,4,0,0,1,29000.0,416.0,3.5,0,13
BMW,15889,2,0,0,1,34500.0,240.0,2.0,0,11
BMW,125500,2,0,1,1,12950.0,240.0,2.0,0,10
Ford,163500,1,0,0,1,16490.0,310.0,5.4,0,12
Buick,89726,2,0,0,1,16000.0,288.0,3.6,1,10
Mercedes-Benz,93000,2,0,0,1,22500.0,493.0,5.5,0,20
MINI,128000,2,0,0,1,8500.0,181.0,1.6,0,13
Porsche,70800,2,3,0,1,52999.0,520.0,4.8,0,8
Saturn,115000,3,0,0,1,4400.0,172.0,2.4,0,16
RAM,98650,0,0,0,1,56750.0,350.0,6.7,0,7
RAM,87768,3,0,0,1,44000.0,395.0,5.7,0,6
Chevrolet,6000,2,0,0,1,48500.0,310.0,3.6,1,2
Lexus,28262,2,0,0,0,49998.0,303.6592592592593,3.5,0,4
Mazda,16200,2,0,0,1,36900.0,227.0,2.5,0,2
Cadillac,87500,1,0,0,1,11499.0,308.0,3.6,1,13
FIAT,85458,2,0,0,1,9000.0,101.0,1.4,0,12
Mercedes-Benz,16500,2,0,0,1,69500.0,329.0,2.0,0,3
MINI,83853,2,2,1,1,6950.0,172.0,1.6,0,16
BMW,22500,2,3,1,1,74999.0,523.0,4.4,0,3
Lexus,99524,2,0,1,1,24900.0,386.0,4.6,0,12
Genesis,8100,2,3,0,1,57300.0,300.0,2.5,0,2
MINI,43073,2,0,0,0,17999.0,168.4516129032258,2.0,0,9
Land,12425,2,0,0,0,57619.0,381.03921568627453,3.0,0,2
BMW,23195,2,0,0,0,38900.0,360.47076923076924,2.0,0,5
Jeep,118000,2,0,1,1,12500.0,360.0,5.7,0,14
Toyota,65290,2,0,1,1,26450.0,278.0,3.5,1,7
Porsche,47885,2,2,0,0,31995.0,300.0,3.4,0,24
Jeep,13000,2,0,0,1,39500.0,285.0,3.6,1,5
Jeep,78717,2,0,0,1,17500.0,180.0,2.4,0,8
Ford,9142,3,0,0,1,61500.0,430.0,3.5,1,4
Jaguar,106000,2,0,1,1,9400.0,385.0,5.0,0,14
RAM,3521,2,0,0,1,51074.0,377.1296296296296,5.7,1,3
Volkswagen,90000,2,0,0,1,16750.0,210.0,2.0,0,9
Porsche,46000,2,3,0,1,38000.0,400.0,3.6,1,9
BMW,18362,2,0,0,1,60000.0,503.0,3.0,0,5
Lexus,164500,2,0,1,1,16500.0,270.0,3.5,1,12
GMC,55018,2,0,1,1,25500.0,170.0,1.5,0,5
Nissan,36466,2,0,0,0,24980.0,294.6774193548387,3.5,1,3
Volvo,14280,3,0,0,1,36500.0,247.0,2.0,0,3
Subaru,116000,2,0,1,1,12500.0,173.0,2.5,0,12
RAM,16184,2,0,0,0,46999.0,377.1296296296296,5.7,1,3
Porsche,132800,2,2,0,0,8500.0,201.0,2.5,0,28
Ford,45000,2,0,0,1,33500.0,300.0,2.3,0,5
Ford,102000,2,0,0,1,23000.0,365.0,3.5,1,12
Ford,163000,0,0,1,1,18000.0,325.0,6.0,0,21
Porsche,42526,2,0,0,1,66200.0,440.0,4.8,0,9
Mazda,144900,2,3,0,1,6000.0,155.0,2.0,0,13
GMC,85000,2,0,0,1,32750.0,355.0,5.3,0,9
Mercedes-Benz,93000,2,0,1,1,11900.0,335.0,4.7,0,14
RAM,11468,2,0,0,1,50204.0,377.1296296296296,5.7,1,3
Lexus,25470,2,3,0,1,32500.0,235.0,2.0,0,6
BMW,90347,2,0,0,1,21800.0,300.0,3.0,0,11
GMC,96000,2,0,0,1,34000.0,355.0,5.3,0,8
Honda,80500,2,0,0,1,23000.0,280.0,3.5,1,9
Audi,35000,3,0,0,1,37499.0,261.0,2.0,0,4
Honda,121212,2,0,1,1,18387.0,209.40425531914894,1.5,0,5
Porsche,13500,2,0,0,1,86999.0,325.0,2.9,1,3
BMW,33214,3,0,0,1,43500.0,322.0,2.0,0,6
Ford,29719,1,0,0,1,31000.0,385.0,6.2,0,8
Lincoln,4520,2,0,0,1,38500.0,250.0,2.0,0,3
Hyundai,84129,2,0,0,0,14599.0,246.7,2.4,0,8
Nissan,72150,2,1,1,1,26999.0,300.0,3.5,1,6
GMC,94500,2,0,1,1,30000.0,355.0,5.3,0,10
Mercedes-Benz,88454,2,0,0,1,39999.0,449.0,4.7,0,8
Cadillac,81696,2,0,1,1,9499.0,270.0,3.0,1,15
Cadillac,94100,2,2,0,1,6099.0,255.0,3.6,1,20
Ford,17500,3,0,0,1,46000.0,318.0,3.3,1,3
Acura,132252,2,0,0,0,18998.0,256.5952380952381,3.5,0,9
Toyota,4437,2,3,0,1,42000.0,295.0,3.5,1,3
Volkswagen,70500,2,3,0,1,23000.0,220.0,2.0,0,7
Nissan,89144,4,0,0,1,5899.0,294.6774193548387,3.5,0,31
Toyota,170000,2,0,0,1,5199.0,126.0,1.8,0,17
Honda,122000,2,0,0,1,10500.0,166.0,2.4,0,17
Toyota,57852,2,0,0,0,13900.0,210.0,3.3,1,17
Hyundai,120321,2,3,0,1,10500.0,378.0,4.6,0,15
BMW,178000,2,0,0,1,5750.0,184.0,2.5,0,21
BMW,60255,2,2,0,1,28750.0,333.0,3.2,0,23
Land,77690,2,0,0,1,43500.0,380.0,3.0,1,6
Honda,125000,2,2,0,1,18000.0,200.0,2.2,0,24
Lexus,6449,2,0,1,0,35999.0,303.6592592592593,2.0,0,4
Volkswagen,33000,2,2,0,1,27500.0,228.0,2.0,0,6
Nissan,87130,2,0,0,1,20000.0,317.0,5.6,0,16
Lexus,165000,2,0,0,1,8700.0,225.0,3.0,0,27
Toyota,73000,2,0,1,1,11500.0,210.0,3.3,1,17
Porsche,22354,2,0,0,0,54900.0,377.58787878787876,3.0,1,5
Tesla,6188,4,0,0,1,53900.0,455.0,3.5,0,2
GMC,60807,2,0,1,1,25925.0,341.013698630137,2.0,0,6
Jeep,105000,2,0,0,1,10950.0,158.0,2.0,0,11
Audi,63400,2,0,0,1,29900.0,333.0,3.0,1,7
Ford,4500,2,0,0,1,86500.0,430.0,7.3,0,3
Jeep,8025,2,0,0,1,42433.0,252.40404040404042,3.6,1,5
Lincoln,49131,2,0,0,0,55460.0,322.97727272727275,3.5,1,6
Tesla,100346,4,0,0,1,45999.0,485.536231884058,3.5,0,8
Mercedes-Benz,62285,2,0,1,1,29950.0,329.0,3.0,1,9
Lexus,5040,2,0,1,1,48900.0,295.0,3.5,1,4
RAM,12940,2,0,1,0,46999.0,377.1296296296296,5.7,1,3
Mitsubishi,98385,2,1,1,1,10500.0,166.0,2.4,0,10
Hyundai,43903,2,0,1,1,12500.0,200.0,2.4,0,12
Ford,41650,2,0,0,1,23600.0,310.0,2.3,0,8
BMW,31850,3,3,0,1,60500.0,389.0,3.0,0,3
Hyundai,96419,3,0,1,1,14999.0,199.0,2.4,0,12
Honda,170000,2,0,0,1,7700.0,244.0,3.5,1,18
Chevrolet,139000,2,0,0,1,14500.0,300.0,5.3,0,16
Buick,134655,2,0,0,1,18051.0,247.23529411764707,3.6,1,9
BMW,81000,2,2,0,1,27890.0,320.0,3.0,0,10
Kia,46347,2,0,0,0,46120.0,230.45454545454547,3.8,1,3
Chevrolet,4048,2,2,0,1,38000.0,400.0,6.0,0,18
Mercedes-Benz,79876,2,0,0,1,45750.0,577.0,5.5,0,10
Toyota,44000,4,0,0,1,18500.0,182.0,3.5,0,4
Alfa,56910,2,3,0,0,23000.0,280.0,2.0,0,8
Land,65019,2,0,0,1,40500.0,340.0,3.0,1,6
Nissan,133409,2,2,1,1,14999.0,332.0,3.7,1,16
BMW,74381,2,0,1,1,22995.0,248.0,2.0,0,7
Porsche,2925,2,0,0,1,73300.0,377.58787878787876,2.0,0,2
BMW,67874,2,0,0,1,18000.0,230.0,3.0,0,12
Mercedes-Benz,71500,2,0,0,1,61000.0,577.0,5.5,0,7
Jeep,71000,2,0,0,1,22000.0,285.0,3.6,1,11
Ford,64517,2,0,0,1,47995.0,450.0,3.5,1,7
Dodge,55000,0,0,0,1,24000.0,154.0,2.7,0,21
BMW,7580,2,3,0,1,51500.0,456.0,4.4,0,6
Hyundai,135000,2,3,0,1,3999.0,168.0,2.4,0,15
Honda,62200,2,0,1,1,21500.0,192.0,1.5,0,6
Cadillac,69001,2,0,0,1,19500.0,321.0,3.6,1,11
Toyota,28567,2,0,0,0,44775.0,264.74691358024694,3.5,0,4
Jaguar,78049,2,0,0,1,13980.0,300.0,4.2,0,19
Ford,36821,2,0,0,0,49273.0,335.81672025723475,3.5,1,4
Chevrolet,23292,2,0,0,1,73500.0,420.0,6.2,0,4
Chevrolet,162671,1,0,0,1,12000.0,320.0,5.3,0,15
Land,100472,2,0,0,1,9975.0,230.0,3.2,0,15
Subaru,73120,2,1,1,1,19950.0,268.0,2.0,0,8
Ford,23300,2,0,0,1,67500.0,440.0,3.5,1,3
Honda,71000,3,0,1,1,17500.0,212.0,1.5,0,7
RAM,16648,0,0,0,0,70999.0,377.1296296296296,6.7,0,3
Lexus,119755,3,3,0,1,19500.0,295.0,3.5,1,12
Mercedes-Benz,88000,1,0,0,1,19500.0,302.0,3.5,1,10
BMW,41000,3,0,0,1,50000.0,335.0,3.0,0,4
Chevrolet,7458,2,2,0,1,47500.0,455.0,6.2,0,3
Jeep,23000,2,0,0,1,43000.0,285.0,3.6,1,3
Land,149437,2,0,0,1,9995.0,182.0,4.0,0,27
RAM,46000,3,0,0,1,37900.0,305.0,3.6,1,6
Audi,13133,3,0,0,0,42998.0,318.83125,2.0,0,3
RAM,45000,2,0,0,1,29999.0,395.0,5.7,0,8
Mazda,18385,2,0,0,1,29255.0,188.17948717948718,2.5,0,4
BMW,25793,2,0,0,0,52999.0,360.47076923076924,3.0,0,5
Porsche,44400,2,2,0,1,29800.0,280.0,3.2,0,20
Chevrolet,104000,2,0,0,1,10500.0,362.9957627118644,2.5,0,9
MINI,45000,2,2,0,1,7900.0,172.0,1.6,0,18
Jeep,24500,2,0,0,1,64000.0,285.0,3.6,1,3
Buick,35569,2,0,0,0,21999.0,247.23529411764707,1.3,0,5
Toyota,35000,2,0,0,1,36999.0,295.0,3.5,1,5
Acura,165000,2,0,1,1,4000.0,260.0,3.5,1,22
Land,15000,3,0,0,1,69000.0,355.0,3.0,0,4
BMW,119750,2,0,0,1,15499.0,300.0,3.0,0,11
Nissan,90000,2,2,1,1,12000.0,306.0,3.5,1,18
Ford,112000,2,0,1,1,14500.0,169.0,2.5,0,10
Mercedes-Benz,150000,2,0,0,1,16800.0,382.0,5.5,0,17
Hyundai,82900,2,0,1,1,13995.0,245.0,2.0,0,10
Audi,79500,2,0,0,1,12000.0,180.0,1.8,0,21
Volvo,60000,2,0,0,1,37000.0,316.0,2.0,0,6
RAM,41800,0,0,0,1,44900.0,260.0,3.0,1,4
Chevrolet,71536,2,0,0,1,49685.0,362.9957627118644,5.3,1,4
Ford,127558,2,0,0,1,13715.0,335.81672025723475,3.5,1,11
Ford,13232,2,0,0,1,45000.0,346.0,3.5,0,2
Chevrolet,39000,2,0,0,1,31500.0,455.0,6.2,0,8
Ford,11500,2,0,0,1,54490.0,315.0,2.7,1,2
Chrysler,22200,2,0,0,1,36800.0,287.0,3.6,1,5
Tesla,7414,4,0,0,1,56515.0,425.0,3.5,0,2
RAM,32000,3,0,0,1,50927.0,395.0,5.7,0,4
Toyota,14700,2,0,0,1,27350.0,200.0,2.0,0,5
BMW,79995,2,3,0,1,23995.0,445.0,4.4,0,9
GMC,76000,2,0,0,1,44500.0,420.0,6.2,0,7
Honda,62000,2,1,1,1,18987.0,185.0,2.4,0,11
Maserati,53500,2,0,0,1,28700.0,404.0,3.0,1,8
Hyundai,9400,2,0,0,1,31999.0,201.0,3.8,0,3
BMW,86500,2,0,0,1,20900.0,300.0,3.0,0,11
Mercedes-Benz,148000,2,0,1,1,9900.0,335.0,4.7,0,14
GMC,100080,1,0,0,1,22989.0,285.0,4.3,1,11
BMW,3099,3,0,0,1,74995.0,389.0,3.0,0,2
Dodge,78000,2,0,1,1,29500.0,360.0,5.7,0,5
Ford,16700,2,0,0,1,31000.0,181.0,1.5,0,3
Honda,51300,2,2,0,1,17500.0,143.0,1.8,0,10
Ford,8237,2,2,0,1,62900.0,526.0,5.2,0,7
Volkswagen,99000,2,0,1,1,6000.0,170.0,2.5,0,15
Mazda,62377,2,0,0,1,26288.0,188.17948717948718,2.5,0,4
Jeep,130000,2,2,0,1,15500.0,202.0,3.8,1,16
Ford,94300,1,0,1,1,28999.0,385.0,6.2,0,9
Tesla,24115,4,0,0,1,46500.0,455.0,3.5,0,3
BMW,82000,2,0,1,1,16995.0,240.0,2.0,0,9
Kia,67686,2,0,0,1,15700.0,120.0,1.6,0,4
Tesla,96800,4,0,0,1,28450.0,362.0,3.5,0,11
Jeep,131000,2,2,1,1,5500.0,181.0,4.0,0,28
Tesla,23097,4,0,0,1,29900.0,271.0,3.5,0,5
BMW,28898,2,0,0,1,71000.0,523.0,4.4,0,4
Mazda,7250,2,2,0,1,35619.0,181.0,2.0,0,3
Ford,59459,0,0,1,1,40999.0,400.0,6.7,0,11
Jeep,78000,2,0,1,1,22000.0,285.0,3.6,1,13
RAM,24213,2,0,0,1,46500.0,395.0,5.7,0,4
RAM,21165,2,0,0,0,46105.0,377.1296296296296,5.7,1,5
GMC,107750,2,0,0,1,35500.0,420.0,6.2,0,9
Ford,117000,2,0,0,1,26500.0,365.0,3.5,1,9
Chevrolet,39132,2,3,0,1,35000.0,400.0,6.0,0,19
BMW,94500,2,2,0,1,9000.0,184.0,2.5,0,21
Subaru,50011,2,0,1,1,21495.0,148.0,2.0,0,8
RAM,16616,2,0,0,0,45999.0,377.1296296296296,5.7,1,3
Ford,33818,2,0,0,1,46552.0,335.81672025723475,5.0,1,3
Jeep,9099,2,0,0,1,68362.0,252.40404040404042,5.7,1,3
Volkswagen,95798,2,2,0,1,9850.0,200.0,2.0,0,17
Mercedes-Benz,35943,2,0,0,1,51700.0,577.0,5.5,0,9
Mazda,106000,2,0,0,1,4300.0,156.0,2.3,0,17
Kia,10400,2,0,0,1,48000.0,291.0,3.8,1,2
Chevrolet,2894,2,0,0,1,63900.0,355.0,5.3,0,3
Dodge,15592,2,0,0,1,39985.0,376.2916666666667,3.6,1,3
Mercedes-Benz,33548,2,0,0,1,57999.0,469.0,4.0,0,5
BMW,185000,2,0,1,1,7500.0,180.0,2.0,0,9
Honda,28886,2,0,0,0,35645.0,209.40425531914894,3.5,1,5
Mercedes-Benz,26293,2,0,0,0,49998.0,357.05725190839695,2.0,0,5
Chevrolet,62000,2,3,0,1,34500.0,455.0,6.2,0,8
Jaguar,101453,2,0,1,1,18500.0,340.0,3.0,1,8
RAM,106385,0,0,1,1,42900.0,385.0,6.7,0,12
BMW,86629,2,0,0,1,20995.0,320.0,3.0,0,13
Audi,61258,2,0,0,1,49999.0,450.0,4.0,0,7
Chrysler,121500,2,0,0,1,15999.0,363.0,5.7,0,11
GMC,100,0,0,0,1,62499.0,277.0,3.0,0,3
Chrysler,170000,1,0,1,1,5995.0,295.0,3.6,1,10
MINI,95000,2,2,0,1,12500.0,168.0,1.6,0,19
Toyota,103466,2,0,1,1,14200.0,268.0,3.5,1,12
Toyota,133121,3,0,1,1,7900.0,147.0,2.4,0,14
Chevrolet,162731,1,0,0,1,14500.0,320.0,5.3,0,13
Mercedes-Benz,64500,2,0,0,0,37500.0,577.0,5.5,0,11
Porsche,80300,2,0,0,1,23999.0,340.0,3.0,1,10
Ford,187000,2,0,0,1,6299.0,300.0,5.4,0,21
Subaru,181870,2,0,0,1,6500.0,169.0,2.5,0,16
GMC,22600,0,0,0,0,76740.0,341.013698630137,6.6,1,3
BMW,37000,2,0,1,1,50000.0,335.0,3.0,0,5
Porsche,9728,2,0,0,1,89000.0,375.0,3.0,0,3
Lexus,152000,2,0,1,1,13995.0,263.0,4.7,0,19
Ford,60260,2,0,1,1,30500.0,380.0,5.4,0,21
Mazda,33362,2,2,1,1,17599.0,178.0,1.8,0,21
GMC,47907,2,0,0,1,38436.0,341.013698630137,3.6,1,4
Mercedes-Benz,17340,2,0,0,1,29000.0,208.0,2.0,0,9
Cadillac,85000,4,0,0,1,7900.0,354.9080459770115,6.2,0,31
Ford,195500,1,0,0,1,8999.0,310.0,5.4,0,14
Chevrolet,74000,2,0,0,1,4700.0,200.0,3.8,1,25
RAM,140500,2,0,1,1,14000.0,395.0,5.7,0,10
Lexus,77400,2,0,1,1,34500.0,416.0,5.0,0,15
Ford,118000,2,0,0,1,15000.0,365.0,3.5,1,8
Cadillac,146200,2,0,0,1,24500.0,420.0,6.2,0,9
Tesla,39000,4,0,0,1,43000.0,455.0,3.5,0,5
Chevrolet,130000,1,0,0,1,7200.0,295.0,5.3,0,20
Ford,33080,2,0,0,1,47850.0,325.0,2.7,1,4
Mercedes-Benz,1219,2,0,0,0,46479.0,357.05725190839695,2.0,0,2
Jeep,41000,2,0,0,1,25000.0,285.0,3.6,1,9
Nissan,110897,2,2,1,1,11500.0,287.0,3.5,1,21
Pontiac,47000,2,2,0,1,13300.0,260.0,2.0,0,18
Hyundai,57690,2,0,1,1,15900.0,185.0,2.4,0,7
Lincoln,54000,2,0,1,1,46500.0,450.0,3.5,1,7
Nissan,101600,2,0,0,1,6700.0,255.0,3.5,1,18
Ford,89000,2,0,0,1,34000.0,270.0,2.3,0,4
Tesla,18000,4,0,0,1,42500.0,485.536231884058,3.5,0,4
Jaguar,55000,2,0,0,1,25000.0,340.0,3.0,1,8
Lincoln,71964,2,0,0,1,18750.0,240.0,2.0,0,8
Cadillac,92000,2,0,0,1,50000.0,420.0,6.2,0,5
Ford,160000,1,0,0,1,4500.0,240.0,3.0,1,13
Mercedes-Benz,95816,2,0,0,1,12000.0,302.0,3.5,1,13
Jeep,132600,2,0,1,1,17000.0,285.0,3.6,1,11
Cadillac,47000,4,0,0,1,5990.0,354.9080459770115,6.2,0,31
Jeep,149460,2,0,0,1,10700.0,202.0,3.8,1,15
Jeep,109646,2,0,0,0,16998.0,252.40404040404042,3.8,1,14
Acura,90605,2,0,0,0,27698.0,256.5952380952381,3.5,0,6
Volkswagen,59000,2,0,0,1,17000.0,147.0,1.4,0,6
Chevrolet,48000,2,0,0,1,21999.0,310.0,5.7,0,23
Porsche,54000,2,0,0,1,75000.0,330.0,3.4,0,13
Porsche,70455,2,0,0,1,45855.0,300.0,3.6,1,7
Subaru,84054,2,1,0,1,21499.0,152.0,2.0,0,7
BMW,114528,2,0,0,1,9000.0,360.0,4.8,0,18
Jeep,111850,2,0,1,1,26500.0,285.0,3.6,1,12
GMC,52673,0,0,0,1,69500.0,445.0,6.6,0,5
BMW,31500,2,0,0,1,54500.0,473.0,3.0,0,4
BMW,73000,2,3,0,1,16000.0,300.0,3.0,0,14
Jeep,59692,2,0,0,1,35900.0,285.0,3.6,1,6
Toyota,68364,2,3,0,1,16000.0,132.0,1.8,0,9
Land,47200,2,0,1,1,29000.0,340.0,3.0,1,8
Mercedes-Benz,18000,3,0,1,1,62000.0,362.0,3.0,0,4
Ford,158366,3,0,1,1,8250.0,191.0,2.5,0,13
BMW,49700,2,0,0,1,26000.0,228.0,2.0,0,8
GMC,81500,2,0,0,1,12250.0,182.0,2.4,0,15
BMW,16975,2,0,0,1,26990.0,170.0,0.65,0,6
Ford,16100,2,2,0,1,35500.0,390.0,4.6,0,22
Land,54225,2,0,0,1,67500.0,518.0,5.0,0,5
RAM,89500,2,0,0,1,35000.0,410.0,6.4,0,9
Ford,87501,1,0,1,1,17777.0,225.0,4.6,0,12
MINI,12370,2,0,0,1,28900.0,189.0,2.0,0,7
RAM,12466,2,0,0,1,28995.0,395.0,5.7,0,6
Volvo,199000,2,3,1,1,5500.0,227.0,2.5,0,14
Mercedes-Benz,78200,2,0,1,1,22999.0,510.0,5.5,0,18
Toyota,22000,3,0,0,1,29500.0,208.0,2.5,0,7
GMC,100795,2,0,1,1,12995.0,341.013698630137,3.6,1,9
Chevrolet,99941,2,0,0,1,17816.0,362.9957627118644,3.6,1,6
Jeep,23588,2,0,0,0,38633.0,252.40404040404042,3.6,1,4
Jeep,103000,2,0,0,1,5200.0,210.0,3.7,1,22
Jaguar,91491,2,0,0,1,7000.0,300.0,4.2,0,16
Honda,23131,2,0,1,0,23739.0,209.40425531914894,2.0,0,5
Subaru,77000,2,1,1,1,18749.0,175.0,2.5,0,6
Land,20500,2,0,0,1,76000.0,380.0,3.0,1,6
Tesla,500,4,0,0,1,45900.0,425.0,3.5,0,3
Lexus,49810,2,0,1,1,33900.0,302.0,3.5,1,6
Honda,20229,2,0,0,0,36727.0,209.40425531914894,1.5,0,3
Alfa,10558,2,0,0,1,75000.0,505.0,2.9,1,4
BMW,59300,2,2,0,1,30900.0,225.0,3.0,0,20
Maybach,34254,2,0,0,1,64250.0,543.0,5.5,0,21
Lexus,24364,2,0,0,0,37998.0,303.6592592592593,2.5,0,4
Mercedes-Benz,139200,0,0,1,1,22000.0,161.0,2.1,0,9
Mercedes-Benz,82046,2,0,0,1,13999.0,302.0,3.5,1,13
RAM,26269,1,0,1,0,25307.0,377.1296296296296,3.6,1,8
Mazda,127131,2,0,1,1,16770.0,227.0,2.5,0,9
BMW,27000,2,0,0,1,38400.0,248.0,2.0,0,4
Jeep,93400,1,0,0,1,18900.0,290.0,3.6,1,10
BMW,9200,3,0,1,1,71200.0,335.0,3.0,0,4
Mercedes-Benz,76850,2,0,1,1,32999.0,429.0,4.7,0,11
Jeep,146000,2,0,1,1,15900.0,190.0,4.0,0,20
Tesla,38957,4,0,0,1,46750.0,485.536231884058,3.5,0,8
Volkswagen,33850,2,0,0,1,16500.0,170.0,1.8,0,8
Jeep,61830,2,0,1,0,39860.0,252.40404040404042,2.0,0,5
Kia,108559,2,0,0,0,15998.0,230.45454545454547,3.3,1,8
Lexus,192000,2,0,1,1,7390.0,278.0,4.3,0,19
Mercedes-Benz,83112,2,0,0,1,15500.0,302.0,3.5,1,11
Tesla,52000,4,0,0,1,52000.0,518.0,3.5,0,9
RAM,57300,2,0,0,1,43500.0,395.0,5.7,0,5
MINI,104500,2,0,1,1,4100.0,118.0,1.6,0,17
Jeep,170552,2,0,1,1,6500.0,190.0,4.0,0,29
Ford,18000,2,0,0,1,29000.0,412.0,5.0,0,12
Lincoln,39000,2,0,0,1,51999.0,450.0,3.5,1,6
Jeep,38000,2,0,0,1,45000.0,285.0,3.6,1,5
Honda,167506,2,0,0,1,6500.0,140.0,1.8,0,13
Jeep,166000,1,0,1,1,13000.0,290.0,3.6,1,13
Land,46000,3,0,0,1,75000.0,395.0,3.0,0,3
Hummer,201000,2,0,1,1,7200.0,242.0,3.7,0,18
Kia,87000,2,0,1,1,8900.0,182.0,2.4,0,11
GMC,145000,2,0,0,1,24950.0,355.0,5.3,0,10
Jeep,33060,2,0,0,1,36500.0,285.0,3.6,1,5
Ford,195000,4,0,0,1,15000.0,335.81672025723475,3.5,0,30
Tesla,10550,4,0,0,1,67800.0,557.0,3.5,0,4
Audi,89500,2,3,0,1,18000.0,310.0,3.0,1,11
Jeep,27000,3,0,0,1,37500.0,285.0,3.6,1,4
Jeep,87250,2,2,0,1,18500.0,202.0,3.8,1,15
Volkswagen,76495,2,0,1,1,13000.0,200.0,2.0,0,9
Cadillac,70503,2,0,0,1,15500.0,308.0,3.6,1,9
Porsche,41965,2,3,1,1,35000.0,500.0,4.8,0,16
Mitsubishi,146000,2,0,1,1,4200.0,200.0,3.0,1,22
Chevrolet,9000,2,0,0,1,82500.0,490.0,6.2,0,2
Toyota,1050,2,0,0,1,40000.0,228.0,2.4,0,3
Land,22270,2,0,0,0,89900.0,381.03921568627453,5.0,1,4
Ford,19900,2,0,0,1,26500.0,412.0,5.0,0,13
Tesla,19800,4,0,0,1,44990.0,425.0,3.5,0,5
RAM,113500,2,0,0,1,17900.0,390.0,5.7,0,13
INFINITI,3300,2,3,0,1,54000.0,400.0,3.0,1,3
Volkswagen,41615,2,0,0,1,12000.0,115.0,2.0,0,9
BMW,27000,2,0,0,1,52500.0,560.0,4.4,0,10
Kia,22101,2,0,1,1,29430.0,230.45454545454547,1.6,0,3
Chevrolet,60000,2,0,0,0,18500.0,260.0,5.7,0,29
Subaru,46452,2,2,0,1,22888.0,200.0,2.0,0,12
Lincoln,36000,2,0,0,1,26500.0,245.0,2.0,0,6
Chevrolet,13100,2,2,0,1,61950.0,460.0,6.2,0,6
Audi,50000,2,0,1,1,27000.0,248.0,2.0,0,6
Mazda,19500,2,3,0,1,32250.0,227.0,2.5,0,7
Ford,36000,2,2,1,1,31000.0,435.0,5.0,0,9
Chevrolet,6640,2,0,0,1,51999.0,455.0,6.2,0,3
BMW,74850,2,0,1,1,21900.0,300.0,3.0,0,9
Nissan,117000,2,3,1,1,10900.0,290.0,3.5,1,11
Toyota,51400,1,0,0,0,39900.0,381.0,5.7,0,9
INFINITI,6000,2,0,0,1,57999.0,295.0,3.5,1,3
Mitsubishi,128000,2,2,0,1,37999.0,286.0,2.0,0,19
BMW,15000,2,3,0,1,39995.0,248.0,2.0,0,4
Toyota,119000,2,0,0,1,29950.0,381.0,5.7,0,9
Lincoln,87500,2,0,1,1,12999.0,300.0,5.4,0,19
Ford,149000,2,0,0,1,7999.0,262.0,3.5,1,14
Audi,54700,1,0,1,1,20995.0,220.0,2.0,0,10
Ford,45979,2,0,0,1,38532.0,335.81672025723475,3.5,1,4
Lincoln,56846,2,3,0,1,29000.0,335.0,2.7,1,8
Tesla,94100,4,0,1,1,49900.0,518.0,3.5,0,8
Jeep,80150,2,0,1,1,22500.0,293.0,3.6,1,8
GMC,11563,2,0,1,1,12300.0,182.0,2.4,0,12
